SYMBOL,SERIES,DATE,PREV. CLOSE,OPEN,HIGH,LOW,LTP,CLOSE,VWAP,VOLUME,VALUE,NO. OF TRADES,DELIVERABLE QTY,DELIVERABLE %
TCS,EQ,2023-08-25,3387.75,3375.0,3385.8,3350.25,3374.0,3381.3,3371.84,1158046,3904744950.05,87415,741009.0,63.99
TCS,EQ,2023-08-28,3381.3,3394.0,3394.0,3360.1,3373.0,3375.55,3374.18,1037485,3500663941.25,80009,718921.0,69.29
TCS,EQ,2023-08-29,3375.55,3381.05,3389.55,3365.0,3375.0,3376.15,3375.62,944517,3188333020.15,68937,642831.0,68.06
TCS,EQ,2023-08-30,3376.15,3398.0,3408.1,3383.05,3391.0,3390.95,3397.7,1188200,4037149090.8,83244,818723.0,68.9
TCS,EQ,2023-08-31,3390.95,3401.0,3417.4,3343.65,3361.0,3356.8,3369.12,3417652,11514468309.55,125169,2421119.0,70.84
TCS,EQ,2023-09-01,3356.8,3366.0,3389.0,3356.8,3374.0,3379.2,3379.92,1277950,4319372822.65,148744,872552.0,68.28
TCS,EQ,2023-09-04,3379.2,3378.0,3432.85,3370.05,3418.5,3418.5,3405.13,1828332,6225711646.35,114654,1230246.0,67.29
TCS,EQ,2023-09-05,3418.5,3420.0,3447.0,3405.15,3425.65,3429.35,3430.4,1501842,5151924571.65,100120,922625.0,61.43
TCS,EQ,2023-09-06,3429.35,3434.0,3443.9,3398.1,3421.6,3429.9,3424.44,1314818,4502511185.6,99523,841418.0,64.0
TCS,EQ,2023-09-07,3429.9,3430.8,3460.0,3422.3,3458.0,3455.25,3443.88,1885092,6492039521.45,143528,842814.0,44.71
TCS,EQ,2023-09-08,3455.25,3455.25,3465.0,3435.05,3445.0,3441.9,3446.91,1518917,5235563741.25,88984,970792.0,63.91
TCS,EQ,2023-09-11,3441.9,3462.0,3485.7,3445.0,3481.0,3480.65,3471.77,1783604,6192269892.25,111418,1246670.0,69.9
TCS,EQ,2023-09-12,3480.65,3492.0,3589.9,3483.0,3572.6,3580.8,3550.35,4476016,15891401853.45,242752,2546536.0,56.89
TCS,EQ,2023-09-13,3580.8,3571.1,3588.85,3545.0,3561.5,3567.85,3568.13,1754929,6261806697.4,138829,1031177.0,58.76
TCS,EQ,2023-09-14,3567.85,3570.05,3597.7,3545.6,3562.35,3560.05,3563.35,2604721,9281527868.2,146192,1162755.0,44.64
TCS,EQ,2023-09-15,3560.05,3567.85,3607.35,3562.45,3591.55,3598.3,3591.93,2952897,10606611878.75,139252,1749955.0,59.26
TCS,EQ,2023-09-18,3598.3,3580.05,3619.3,3575.25,3605.0,3606.15,3605.1,1395753,5031835082.65,97296,1005563.0,72.04
TCS,EQ,2023-09-20,3606.15,3580.0,3625.0,3580.0,3600.1,3606.05,3612.14,1649396,5957855338.4,127927,976624.0,59.21
TCS,EQ,2023-09-21,3606.05,3588.55,3605.0,3528.0,3586.0,3585.3,3559.97,2004073,7134447228.5,151219,892038.0,44.51
TCS,EQ,2023-09-22,3585.3,3584.0,3633.75,3565.05,3604.0,3603.65,3605.09,1989083,7170827508.35,152937,1063284.0,53.46
TCS,EQ,2023-09-25,3603.65,3602.5,3620.0,3558.65,3569.8,3577.15,3579.7,1238778,4434448253.85,82519,847701.0,68.43
TCS,EQ,2023-09-26,3577.15,3567.6,3594.95,3536.0,3590.0,3585.7,3561.51,1726062,6147386173.95,113798,1220758.0,70.73
TCS,EQ,2023-09-27,3585.7,3590.0,3614.0,3555.7,3586.0,3589.3,3587.16,1541134,5528296992.85,104230,991891.0,64.36
TCS,EQ,2023-09-28,3589.3,3600.0,3602.8,3527.35,3549.0,3536.75,3558.09,1755753,6247135882.45,127091,775346.0,44.16
TCS,EQ,2023-09-29,3536.75,3537.2,3568.45,3505.55,3525.0,3528.6,3536.95,2243791,7936167438.85,134776,1282164.0,57.14
TCS,EQ,2023-10-03,3528.6,3534.2,3534.2,3480.1,3507.1,3513.85,3508.19,1948148,6834465531.05,134041,1188071.0,60.98
TCS,EQ,2023-10-04,3513.85,3486.3,3548.0,3477.3,3545.0,3537.75,3504.95,1788138,6267337422.0,102259,1115764.0,62.4
TCS,EQ,2023-10-05,3537.75,3554.0,3624.0,3551.2,3590.0,3589.35,3589.48,2990768,10735300327.6,195202,1344658.0,44.96
TCS,EQ,2023-10-06,3589.35,3591.0,3634.95,3575.05,3621.25,3621.4,3606.29,2075691,7485547134.95,157117,1217280.0,58.64
TCS,EQ,2023-10-09,3621.4,3645.05,3679.0,3631.0,3633.0,3638.35,3652.75,4233074,15462357801.5,337303,2313193.0,54.65
TCS,EQ,2023-10-10,3638.35,3640.05,3648.0,3601.35,3629.5,3628.9,3623.9,1848148,6697511578.25,170957,898605.0,48.62
TCS,EQ,2023-10-11,3628.9,3650.0,3650.0,3605.0,3613.0,3609.9,3625.72,2426417,8797500442.75,151957,1477594.0,60.9
TCS,EQ,2023-10-12,3609.9,3575.0,3588.65,3538.1,3543.0,3542.55,3555.4,4241281,15079440683.5,314201,2149379.0,50.68
TCS,EQ,2023-10-13,3542.55,3530.0,3577.0,3525.0,3574.3,3570.85,3562.28,2890357,10296267661.05,262330,1770918.0,61.27
TCS,EQ,2023-10-16,3570.85,3566.0,3574.65,3519.1,3521.0,3524.05,3539.03,1671104,5914086791.5,162600,1113479.0,66.63
TCS,EQ,2023-10-17,3524.05,3530.0,3534.15,3503.35,3509.0,3507.05,3516.16,1672065,5879254819.95,125942,1200270.0,71.78
TCS,EQ,2023-10-18,3507.05,3511.0,3522.7,3484.0,3492.5,3487.25,3500.28,1408245,4929245451.05,147692,915176.0,64.99
TCS,EQ,2023-10-19,3487.25,3469.5,3476.85,3451.9,3454.8,3455.65,3461.86,1514545,5243145783.65,164438,814343.0,53.77
TCS,EQ,2023-10-20,3455.65,3450.4,3499.5,3444.05,3491.85,3494.55,3485.4,1481211,5162609717.1,142361,811900.0,54.81
TCS,EQ,2023-10-23,3494.55,3473.0,3478.95,3401.3,3409.15,3410.15,3442.6,1106272,3808455848.35,126787,635413.0,57.44
TCS,EQ,2023-10-25,3410.15,3390.5,3425.0,3377.2,3390.55,3390.1,3398.15,1518537,5160213346.45,133032,959916.0,63.21
TCS,EQ,2023-10-26,3390.1,3368.05,3373.7,3330.0,3331.8,3336.75,3346.35,1984471,6640734038.6,203800,1206477.0,60.8
TCS,EQ,2023-10-27,3336.75,3350.0,3362.0,3337.0,3350.0,3350.95,3351.03,1108851,3715795757.45,112673,626899.0,56.54
TCS,EQ,2023-10-30,3350.95,3350.0,3382.85,3333.75,3381.0,3378.55,3368.57,910972,3068672170.25,74251,442422.0,48.57
TCS,EQ,2023-10-31,3378.55,3399.0,3399.0,3350.05,3371.8,3368.75,3368.0,999811,3367364685.15,109355,584532.0,58.46
TCS,EQ,2023-11-01,3368.75,3355.0,3371.6,3311.0,3311.4,3330.65,3347.22,1563475,5233296947.8,112623,1148529.0,73.46
TCS,EQ,2023-11-02,3330.65,3343.2,3375.95,3343.2,3363.0,3360.1,3363.98,1245384,4189448412.5,97073,542537.0,43.56
TCS,EQ,2023-11-03,3360.1,3382.0,3387.9,3344.3,3351.0,3350.9,3362.79,1402598,4716646465.75,111516,955820.0,68.15
TCS,EQ,2023-11-06,3350.9,3375.0,3392.3,3359.0,3385.0,3380.25,3374.03,1099852,3710928578.4,69041,864446.0,78.6
TCS,EQ,2023-11-07,3380.25,3378.0,3404.15,3366.0,3371.55,3370.45,3378.26,1191144,4023994967.2,82322,853147.0,71.62
TCS,EQ,2023-11-08,3370.45,3371.45,3401.95,3369.55,3382.65,3381.55,3387.91,992899,3363852490.7,91615,630418.0,63.49
TCS,EQ,2023-11-09,3381.55,3390.1,3391.5,3342.05,3350.0,3347.45,3363.59,2112352,7105080612.55,146431,1260477.0,59.67
TCS,EQ,2023-11-10,3347.45,3338.0,3347.45,3322.35,3341.0,3333.45,3331.7,1338557,4459665543.6,93667,930907.0,69.55
TCS,EQ,2023-11-12,3333.45,3350.0,3359.0,3345.0,3358.9,3357.3,3355.7,173346,581697254.35,22226,116967.0,67.48
TCS,EQ,2023-11-13,3357.3,3356.0,3356.0,3327.0,3332.0,3331.55,3333.43,1030990,3436731318.9,92128,825729.0,80.09
TCS,EQ,2023-11-15,3331.55,3383.1,3413.0,3356.05,3408.6,3404.3,3390.15,2059802,6983037380.85,117652,1449421.0,70.37
TCS,EQ,2023-11-16,3404.3,3430.05,3529.35,3414.2,3497.0,3497.85,3484.46,3951984,13770516229.1,256300,1866641.0,47.23
TCS,EQ,2023-11-17,3497.85,3497.85,3524.5,3492.55,3499.0,3502.45,3510.08,2021292,7094891279.55,159877,1111855.0,55.01
TCS,EQ,2023-11-20,3502.45,3491.25,3533.9,3491.25,3520.0,3519.6,3518.2,1475621,5191524462.85,133758,917412.0,62.17
TCS,EQ,2023-11-21,3519.6,3519.6,3539.05,3501.0,3510.0,3510.2,3525.61,1807236,6371610015.95,141954,1360143.0,75.26
TCS,EQ,2023-11-22,3510.2,3500.0,3532.65,3481.1,3530.5,3530.15,3510.71,1798051,6312427531.7,121170,1149027.0,63.9
TCS,EQ,2023-11-23,3530.15,3530.0,3544.0,3500.0,3507.0,3508.25,3516.84,2729804,9600272250.3,170315,1933265.0,70.82
TCS,EQ,2023-11-24,3508.25,3494.25,3504.55,3453.0,3454.0,3457.1,3474.52,1989733,6913359986.45,137682,1075004.0,54.03
TCS,EQ,2023-11-28,3457.1,3457.1,3481.25,3433.0,3473.3,3470.15,3454.1,1689195,5834649202.9,120747,1125100.0,66.61
TCS,EQ,2023-11-29,3470.15,3481.0,3518.0,3475.8,3514.6,3513.75,3503.48,1441634,5050729225.7,140282,920188.0,63.83
TCS,EQ,2023-11-30,3513.75,3499.45,3516.65,3481.0,3487.9,3487.6,3492.69,3266235,11407956559.4,136958,2362566.0,72.33
TCS,EQ,2023-12-01,3487.6,3500.0,3516.95,3490.05,3512.0,3511.65,3503.53,1172141,4106636662.55,90309,710553.0,60.62
TCS,EQ,2023-12-04,3511.65,3544.65,3547.8,3498.0,3514.45,3512.45,3514.58,1625213,5711934381.15,105864,958947.0,59.0
TCS,EQ,2023-12-05,3512.45,3538.0,3538.0,3502.8,3533.6,3531.6,3520.66,1377656,4850257950.2,74749,818570.0,59.42
TCS,EQ,2023-12-06,3531.6,3532.6,3612.85,3525.15,3600.6,3604.1,3573.48,1896572,6777360136.5,109178,1028717.0,54.24
TCS,EQ,2023-12-07,3604.1,3605.0,3630.55,3591.7,3618.0,3614.9,3615.53,1967653,7114113153.35,169670,1157011.0,58.8
TCS,EQ,2023-12-08,3614.9,3633.0,3645.0,3602.05,3625.0,3626.7,3622.26,1641155,5944690506.0,111965,774207.0,47.17
TCS,EQ,2023-12-11,3626.7,3622.9,3653.0,3615.0,3643.0,3642.9,3638.96,1102503,4011962538.6,79129,763415.0,69.24
TCS,EQ,2023-12-12,3642.9,3638.95,3698.4,3631.0,3665.5,3672.1,3673.19,2236866,8216432575.75,193557,1398051.0,62.5
TCS,EQ,2023-12-13,3672.1,3643.55,3650.0,3563.0,3597.0,3593.55,3596.72,3850968,13850861323.25,307799,2493877.0,64.76
TCS,EQ,2023-12-14,3593.55,3630.0,3678.0,3627.6,3670.0,3667.25,3664.15,3290396,12056488520.3,217977,2136355.0,64.93
TCS,EQ,2023-12-15,3667.25,3666.7,3895.95,3666.7,3871.0,3861.0,3810.1,8531230,32504850648.6,363820,4817725.0,56.47
TCS,EQ,2023-12-18,3861.0,3858.1,3929.0,3830.15,3856.0,3859.2,3872.72,2521612,9765502705.8,178532,1156164.0,45.85
TCS,EQ,2023-12-19,3859.2,3845.0,3855.1,3790.0,3808.0,3816.2,3814.98,2004435,7646876716.95,133647,1088070.0,54.28
TCS,EQ,2023-12-20,3816.2,3827.25,3898.8,3766.55,3774.0,3780.05,3841.02,2586083,9933185211.45,173222,1345951.0,52.05
TCS,EQ,2023-12-21,3780.05,3756.25,3806.7,3743.35,3796.65,3787.5,3783.4,1517562,5741545164.75,141897,661412.0,43.58
TCS,EQ,2023-12-22,3787.5,3800.0,3845.95,3762.0,3814.0,3824.0,3805.11,2413058,9181961989.95,210826,1329736.0,55.11
TCS,EQ,2023-12-26,3824.0,3819.85,3834.0,3790.15,3798.1,3795.55,3806.25,1285231,4891912408.6,105834,746906.0,58.11
TCS,EQ,2023-12-27,3795.55,3799.0,3818.2,3768.0,3808.0,3811.2,3792.62,1293976,4907556179.85,135647,779111.0,60.21
TCS,EQ,2023-12-28,3811.2,3824.0,3838.0,3792.1,3796.15,3799.9,3811.22,1682889,6413855833.1,133761,1016895.0,60.43
TCS,EQ,2023-12-29,3799.9,3792.0,3822.6,3765.4,3800.0,3793.4,3796.92,1574996,5980129693.8,131434,1004864.0,63.8
TCS,EQ,2024-01-01,3793.4,3790.0,3832.0,3773.0,3803.0,3811.1,3804.27,825907,3141974600.85,94008,421397.0,51.02
TCS,EQ,2024-01-02,3811.1,3811.1,3811.1,3767.25,3781.15,3783.2,3787.05,1344068,5090055959.15,133902,928322.0,69.07
TCS,EQ,2024-01-03,3783.2,3767.0,3771.85,3687.05,3692.6,3691.75,3711.76,1803075,6692584987.5,208012,1188251.0,65.9
TCS,EQ,2024-01-04,3691.75,3701.75,3719.0,3651.0,3668.6,3666.8,3668.32,3598144,13199152251.35,220494,2670094.0,74.21
TCS,EQ,2024-01-05,3666.8,3675.0,3747.75,3674.85,3738.6,3737.9,3721.7,1963127,7306170829.65,155406,1033124.0,52.63
TCS,EQ,2024-01-08,3737.9,3737.9,3739.75,3672.4,3680.85,3678.3,3696.43,1067805,3947062246.4,137547,629551.0,58.96
TCS,EQ,2024-01-09,3678.3,3709.95,3752.35,3682.75,3696.0,3689.9,3716.16,1370944,5094642955.85,112174,756812.0,55.2
TCS,EQ,2024-01-10,3689.9,3690.0,3729.25,3688.0,3707.05,3713.05,3706.94,1292227,4790202220.4,111912,755246.0,58.45
TCS,EQ,2024-01-11,3713.05,3724.0,3773.0,3707.0,3726.7,3735.55,3738.42,1777909,6646566140.9,135916,899818.0,50.61
TCS,EQ,2024-01-12,3735.55,3848.0,3905.25,3821.6,3881.9,3882.8,3873.63,6813450,26392805818.3,337824,3768543.0,55.31
TCS,EQ,2024-01-15,3882.8,3960.0,3965.0,3885.0,3902.0,3903.8,3922.67,2801505,10989386687.15,265310,1562049.0,55.76
TCS,EQ,2024-01-16,3903.8,3899.0,3899.0,3855.55,3861.05,3861.3,3873.57,1432672,5549555027.65,157027,900573.0,62.86
TCS,EQ,2024-01-17,3861.3,3819.0,3909.95,3812.55,3880.0,3884.6,3882.57,3458696,13428630127.85,161556,2230573.0,64.49
TCS,EQ,2024-01-18,3884.6,3898.0,3908.8,3862.0,3902.0,3902.6,3887.98,2239110,8705605580.15,200495,1362977.0,60.87
TCS,EQ,2024-01-19,3902.6,3945.0,3963.55,3915.05,3947.0,3943.05,3942.73,2941975,11599414329.35,272591,1933463.0,65.72
TCS,EQ,2024-01-20,3943.05,3948.0,3955.65,3855.55,3859.3,3860.65,3896.81,516477,2012614827.2,47373,222448.0,43.07
TCS,EQ,2024-01-23,3860.65,3900.0,3933.9,3842.75,3860.05,3858.25,3881.8,2618854,10165879227.3,214176,1756285.0,67.06
TCS,EQ,2024-01-24,3858.25,3880.0,3883.65,3805.6,3859.4,3841.8,3842.01,2657709,10210948798.05,119466,1984308.0,74.66
TCS,EQ,2024-01-25,3841.8,3839.9,3861.0,3778.7,3807.0,3810.3,3803.09,2205154,8386394648.75,186169,1332663.0,60.43
TCS,EQ,2024-01-29,3810.3,3800.8,3820.0,3780.85,3807.0,3801.0,3798.49,1646747,6255155335.6,114028,1142824.0,69.4
TCS,EQ,2024-01-30,3801.0,3807.45,3847.8,3787.0,3801.4,3800.55,3816.76,1411621,5387816849.15,96931,914543.0,64.79
TCS,EQ,2024-01-31,3800.55,3811.2,3834.0,3796.45,3804.0,3815.95,3814.91,2459358,9382220705.45,166663,1824652.0,74.19
TCS,EQ,2024-02-01,3815.95,3820.0,3904.9,3805.05,3842.65,3854.15,3863.88,2363107,9130767055.9,200156,1267308.0,53.63
TCS,EQ,2024-02-02,3854.15,3875.05,3984.4,3872.0,3959.2,3966.3,3944.48,2826510,11149116302.85,271200,1435372.0,50.78
TCS,EQ,2024-02-05,3966.3,3983.0,4022.0,3962.1,3966.95,3973.3,3996.07,1691523,6759438477.25,156341,1015070.0,60.01
TCS,EQ,2024-02-06,3973.3,3997.0,4149.9,3990.0,4129.35,4136.0,4106.33,4474396,18373368282.15,325723,2479611.0,55.42
TCS,EQ,2024-02-07,4136.0,4153.0,4155.0,4073.95,4085.0,4083.4,4115.33,2124267,8742061109.55,177689,1433758.0,67.49
TCS,EQ,2024-02-08,4083.4,4090.0,4158.0,4086.05,4137.85,4134.1,4122.74,2345173,9668540283.35,212471,946960.0,40.38
TCS,EQ,2024-02-09,4134.1,4136.55,4184.75,4100.0,4132.0,4133.7,4135.5,2100596,8687013883.3,204415,836221.0,39.81
TCS,EQ,2024-02-12,4133.7,4130.0,4159.6,4105.55,4119.0,4120.7,4128.1,1013716,4184716444.45,110339,545028.0,53.77
TCS,EQ,2024-02-13,4120.7,4125.45,4170.0,4081.5,4145.0,4149.5,4130.03,1257415,5193163729.6,140800,757833.0,60.27
TCS,EQ,2024-02-14,4149.5,4107.0,4114.9,4049.5,4106.0,4100.1,4092.1,1391283,5693275185.95,126863,844545.0,60.7
TCS,EQ,2024-02-15,4100.1,4128.0,4146.3,4083.0,4106.0,4103.2,4107.34,1091582,4483499686.35,117286,479725.0,43.95
TCS,EQ,2024-02-16,4103.2,4113.25,4147.95,4100.1,4122.3,4128.3,4124.07,1307556,5392447497.55,125414,660555.0,50.52
TCS,EQ,2024-02-19,4128.3,4123.05,4128.3,4055.0,4099.85,4103.8,4092.76,772291,3160800378.55,70873,343479.0,44.48
TCS,EQ,2024-02-20,4103.8,4082.1,4098.0,4010.0,4035.0,4030.65,4047.78,1193648,4831625596.8,108310,628009.0,52.61
TCS,EQ,2024-02-21,4030.65,4013.0,4063.35,3980.6,3987.0,3991.5,4025.98,1885939,7592748600.05,135075,1093371.0,57.97
TCS,EQ,2024-02-22,3991.5,3971.0,4094.95,3971.0,4082.55,4087.1,4036.74,2982052,12037760611.3,233453,1465287.0,49.14
TCS,EQ,2024-02-23,4087.1,4130.0,4130.0,4046.4,4046.4,4052.1,4086.76,2538072,10372488169.05,207942,1764308.0,69.51
TCS,EQ,2024-02-26,4052.1,4036.0,4050.0,3982.75,4001.9,4001.05,4001.89,1379284,5519738697.4,168908,943439.0,68.4
TCS,EQ,2024-02-27,4001.05,3999.0,4124.0,3999.0,4100.5,4104.4,4083.47,2960475,12089017645.25,235296,1732919.0,58.54
TCS,EQ,2024-02-28,4104.4,4095.6,4154.9,4089.0,4109.9,4118.95,4126.35,1939225,8001915262.3,139242,1044776.0,53.88
TCS,EQ,2024-02-29,4118.95,4099.0,4138.1,4064.55,4113.0,4095.1,4098.6,3772719,15462863779.5,165001,2223680.0,58.94
TCS,EQ,2024-03-01,4095.1,4107.2,4140.0,4086.8,4093.0,4094.35,4110.85,2043265,8399555212.15,157981,1202586.0,58.86
TCS,EQ,2024-03-02,4094.35,4112.7,4129.5,4090.15,4110.0,4107.1,4110.65,65057,267426764.05,8974,34991.0,53.79
TCS,EQ,2024-03-04,4107.1,4105.0,4117.9,4075.9,4082.0,4080.7,4090.25,1749271,7154955206.3,114412,1295900.0,74.08
TCS,EQ,2024-03-05,4080.7,4062.0,4064.0,3980.0,4010.9,4012.1,4017.34,2070859,8319342582.8,152615,1347590.0,65.07
TCS,EQ,2024-03-06,4012.1,3994.05,4072.0,3958.45,4058.0,4064.3,4012.65,1744204,6998878535.55,140908,894364.0,51.28
TCS,EQ,2024-03-07,4064.3,4065.0,4124.0,4037.7,4105.0,4108.6,4099.0,2688905,11021820076.2,154179,1636303.0,60.85
TCS,EQ,2024-03-11,4108.6,4089.0,4153.0,4089.0,4120.0,4122.35,4124.96,2304068,9504184843.45,188233,1510509.0,65.56
TCS,EQ,2024-03-12,4122.35,4122.35,4229.95,4121.05,4194.55,4192.25,4198.28,4039801,16960233961.3,216551,1814985.0,44.93
TCS,EQ,2024-03-13,4192.25,4205.0,4241.0,4131.9,4139.0,4149.0,4177.33,2837260,11852184104.8,208881,1655638.0,58.35
TCS,EQ,2024-03-14,4149.0,4153.45,4225.0,4086.0,4207.75,4207.6,4166.3,2919608,12163965941.7,262125,1459709.0,50.0
TCS,EQ,2024-03-15,4207.6,4192.6,4239.0,4177.0,4220.0,4219.25,4213.31,3373143,14212088365.25,176623,2128963.0,63.12
TCS,EQ,2024-03-18,4219.25,4215.25,4254.75,4117.85,4144.25,4152.5,4196.78,1526904,6408084083.05,129335,808311.0,52.94
TCS,EQ,2024-03-19,4152.5,4051.25,4058.0,3966.6,3971.0,3977.3,4022.55,8931209,35926206807.15,293529,3595481.0,40.26
TCS,EQ,2024-03-20,3977.3,3986.0,4018.0,3960.2,3974.95,3970.9,3995.1,1817913,7262745848.35,134030,883011.0,48.57
TCS,EQ,2024-03-21,3970.9,3990.05,4008.4,3948.0,3979.45,3972.95,3972.92,3829582,15214604392.05,227156,2407623.0,62.87
TCS,EQ,2024-03-22,3972.95,3897.0,3938.0,3855.0,3909.0,3910.9,3903.24,5852485,22843670096.35,431155,3246731.0,55.48
TCS,EQ,2024-03-26,3910.9,3875.0,3946.7,3871.45,3883.0,3877.5,3894.29,3440925,13399953628.95,176329,2522467.0,73.31
TCS,EQ,2024-03-27,3877.5,3888.5,3895.0,3829.4,3854.15,3840.9,3861.6,1968575,7601845471.0,152258,1385664.0,70.39
TCS,EQ,2024-03-28,3840.9,3850.1,3915.0,3840.5,3882.1,3876.3,3880.57,4311783,16732186615.05,242073,2346012.0,54.41
TCS,EQ,2024-04-01,3876.3,3897.7,3933.3,3888.05,3924.0,3916.75,3905.77,1569676,6130799234.6,142337,1035605.0,65.98
TCS,EQ,2024-04-02,3916.75,3890.0,3909.85,3873.0,3890.2,3883.8,3886.53,2142666,8327525479.35,152218,1649088.0,76.96
TCS,EQ,2024-04-03,3883.8,3851.0,3981.0,3851.0,3950.05,3947.3,3940.47,3973090,15655836798.6,232561,2447069.0,61.59
TCS,EQ,2024-04-04,3947.3,3975.9,4028.65,3935.25,4000.0,4003.3,3983.1,3394637,13521178797.2,196204,1581295.0,46.58
TCS,EQ,2024-04-05,4003.3,3978.0,4002.0,3960.5,3983.0,3979.25,3983.17,1636819,6519723297.55,95801,1036981.0,63.35
TCS,EQ,2024-04-08,3979.25,3983.0,4032.65,3960.0,3964.9,3972.55,4000.29,2302538,9210823451.5,145126,1649249.0,71.63
TCS,EQ,2024-04-09,3972.55,3984.0,4015.85,3925.05,3948.75,3946.55,3967.73,1876992,7447401521.4,102114,1176639.0,62.69
TCS,EQ,2024-04-10,3946.55,3956.4,3990.2,3918.0,3980.75,3984.65,3956.43,2101965,8316267625.3,108594,1344752.0,63.98
TCS,EQ,2024-04-12,3984.65,3971.0,4013.35,3945.5,4003.8,4001.4,3990.61,4354821,17378376127.55,200517,2312553.0,53.1
TCS,EQ,2024-04-15,4001.4,4001.4,4064.2,3919.05,3940.8,3941.2,3990.5,4200329,16761416762.1,245404,1465213.0,34.88
TCS,EQ,2024-04-16,3941.2,3902.0,3928.7,3862.85,3875.95,3872.8,3888.73,3051420,11866147836.3,147341,2040122.0,66.86
TCS,EQ,2024-04-18,3872.8,3876.8,3936.0,3850.0,3871.0,3862.0,3891.42,3476284,13527691591.6,191254,1760108.0,50.63
TCS,EQ,2024-04-19,3862.0,3838.0,3852.55,3800.9,3822.15,3826.2,3827.74,2957749,11321504897.25,252913,1731769.0,58.55
TCS,EQ,2024-04-22,3826.2,3837.0,3878.0,3812.0,3875.9,3864.6,3841.58,1728883,6641643736.05,99078,1148694.0,66.44
TCS,EQ,2024-04-23,3864.6,3877.05,3895.0,3860.6,3875.0,3874.7,3877.69,1807586,7009250573.8,132941,1225651.0,67.81
TCS,EQ,2024-04-24,3874.7,3890.0,3898.0,3824.45,3835.0,3831.05,3853.73,1317312,5076558245.0,113695,834223.0,63.33
TCS,EQ,2024-04-25,3831.05,3811.2,3873.65,3811.0,3851.0,3852.2,3850.53,2856271,10998153736.8,211754,1534697.0,53.73
TCS,EQ,2024-04-26,3852.2,3855.15,3876.8,3802.55,3823.45,3821.35,3838.36,2039178,7827090898.4,165343,1199318.0,58.81
TCS,EQ,2024-04-29,3821.35,3838.0,3877.8,3819.2,3865.0,3870.2,3860.41,1110693,4287735190.85,109485,666831.0,60.04
TCS,EQ,2024-04-30,3870.2,3872.0,3881.75,3810.0,3823.95,3820.65,3841.42,2203078,8462954749.45,144940,1628645.0,73.93
TCS,EQ,2024-05-02,3820.65,3778.05,3871.1,3778.05,3865.0,3863.3,3846.89,2491044,9582766032.85,220245,1031270.0,41.4
TCS,EQ,2024-05-03,3863.3,3890.15,3893.6,3797.6,3838.0,3843.4,3839.84,2962234,11374519156.95,193038,1531052.0,51.69
TCS,EQ,2024-05-06,3843.4,3853.0,3939.95,3853.0,3922.2,3921.05,3917.99,2053831,8046888044.0,162185,1092024.0,53.17
TCS,EQ,2024-05-07,3921.05,3930.8,3988.0,3913.5,3975.2,3978.95,3951.55,2062112,8148536133.15,128480,1274679.0,61.81
TCS,EQ,2024-05-08,3978.95,3961.0,3984.3,3938.6,3968.1,3976.95,3968.11,1247685,4950948533.2,110637,780055.0,62.52
TCS,EQ,2024-05-09,3976.95,3962.0,3971.0,3910.05,3956.0,3960.2,3948.51,1726486,6817049440.4,156265,786275.0,45.54
TCS,EQ,2024-05-10,3960.2,3962.6,3973.6,3885.05,3895.0,3893.9,3914.05,1672489,6546206693.5,142144,833333.0,49.83
TCS,EQ,2024-05-13,3893.9,3884.5,3955.0,3870.0,3947.0,3947.8,3923.12,931326,3653700402.95,96702,476483.0,51.16
TCS,EQ,2024-05-14,3947.8,3936.0,3945.8,3892.9,3902.0,3901.2,3916.22,1058317,4144602576.75,96233,601739.0,56.86
TCS,EQ,2024-05-15,3901.2,3904.5,3926.95,3875.5,3882.7,3880.4,3891.38,1115021,4338965538.5,88516,692445.0,62.1
TCS,EQ,2024-05-16,3880.4,3891.1,3909.5,3843.5,3892.0,3900.95,3882.17,2599399,10091300479.85,187465,1051041.0,40.43
TCS,EQ,2024-05-17,3900.95,3919.0,3920.0,3830.0,3839.0,3834.1,3866.19,2765804,10693118517.05,197919,1821715.0,65.87
TCS,EQ,2024-05-18,3834.1,3847.0,3861.9,3840.0,3853.35,3851.45,3849.42,91066,350551405.7,7224,44715.0,49.1
TCS,EQ,2024-05-21,3851.45,3830.6,3844.75,3810.05,3825.0,3820.2,3820.18,1908117,7289343660.9,200205,1288624.0,67.53
TCS,EQ,2024-05-22,3820.2,3835.0,3841.25,3817.55,3831.5,3832.0,3830.73,1311168,5022730247.75,101531,805048.0,61.4
TCS,EQ,2024-05-23,3832.0,3840.95,3905.0,3825.5,3899.0,3893.45,3871.28,2095742,8113203579.0,131534,938015.0,44.76
TCS,EQ,2024-05-24,3893.45,3878.25,3883.8,3844.3,3850.95,3849.5,3857.62,1309452,5051369874.45,88592,762209.0,58.21
TCS,EQ,2024-05-27,3849.5,3855.0,3908.35,3841.35,3847.65,3847.05,3879.6,1841538,7144426662.95,160642,1143209.0,62.08
TCS,EQ,2024-05-28,3847.05,3858.0,3870.0,3830.0,3836.9,3839.9,3853.34,1801993,6943692168.5,123639,1251465.0,69.45
TCS,EQ,2024-05-29,3839.9,3848.9,3848.9,3800.0,3803.0,3803.65,3817.18,1568095,5985700080.4,118150,1116629.0,71.21
TCS,EQ,2024-05-30,3803.65,3777.0,3794.4,3715.45,3739.0,3736.1,3747.95,2919230,10941116841.4,186630,1998660.0,68.47
